ID	Name	CampaignID	Holder	LastTransferBlock	LastTransferTxIdx
849	Shadowy Coder	92	0x43189898d712df36d37c41d2897843482f729c65	13107133	252
850	Shadowy Coder	92	0x9ffce238f0da9e399406c9133debffbb32e9a11a	13107462	291
851	Shadowy Super-Coder	91	0x0c1bd9c2019e206963a886a2c1e7a0f11a0b634e	13242932	980
852	Shadowy Coder	92	0x0c1bd9c2019e206963a886a2c1e7a0f11a0b634e	13242932	981
853	Shadowy Coder	92	0xbac89cb9befe09c226bb7003869642b7a0550988	13107906	350
854	Shadowy Coder	92	0xb864250ff5ea1779e4aaf04097d1d5a20da6c107	13108014	150
855	Shadowy Coder	92	0x91341bae661512173a1ac6244ad406d059dfc4fd	13108312	134
856	Shadowy Coder	92	0x7a1d27e928ccfeaa2c5182031aeb6f2ecb07ea13	13954608	390
857	Shadowy Super-Coder	91	0xadff3ada12ed0f8a87e31e5a04dfd2ee054e1118	13109357	31
858	Shadowy Super-Coder	91	0x7a1d27e928ccfeaa2c5182031aeb6f2ecb07ea13	13954608	391
859	Shadowy Coder	92	0xadff3ada12ed0f8a87e31e5a04dfd2ee054e1118	13109362	155
860	Shadowy Coder	92	0xab6ca2017548a170699890214bfd66583a0c1754	13109592	309
861	Shadowy Coder	92	0x1f7c453a4cccbf826a97f213706ee72b79dba466	13109933	17
862	Shadowy Coder	92	0x2b384212edc04ae8bb41738d05ba20e33277bf33	13110392	216
863	Shadowy Coder	92	0xa69cfe6ee9bf4005f2f0180507b619066dfeff73	13111107	228
864	Shadowy Super-Coder	91	0x07a59461f6d849cfb1f7e27288501a4c7370e006	13111326	330
865	Shadowy Coder	92	0xebb777e69dc55efed3d3b4b5d53d073a0d500061	13111627	292
866	Shadowy Coder	92	0xc34ae1a39662415a4720d4a3e7c2be0e202568c2	14181186	483
867	Shadowy Coder	92	0x6170b561643e40a7ef5101b29458c6b8d1ebe3ed	14409902	307
868	Shadowy Coder	92	0x2369d675aed43093e5a49353dc438673c31ace9f	14095285	287
869	Shadowy Coder	92	0x36fef7f36705169816e44ff1070ac3f6ad796bf6	14016391	344
870	Shadowy Coder	92	0xcef6aa3bb8951d959e51bfba40ca92fd36965ca1	14416656	160
871	Shadowy Coder	92	0x751949ca0e82da14f6ce1161640684f284e87ba2	14065880	470
872	Shadowy Coder	92	0xa0313907508e59550b0d7a48d9a2e36cec22da39	14078764	577
873	Shadowy Coder	92	0xf5285f322004bbb66f189c833981b316e719a597	14466817	601
874	Shadowy Coder	92	0xe9e5d197b2dd08463161de2f8848674482501e67	14111453	172
875	Shadowy Coder	92	0xb598dca2bb166591d1af29fe36303856214f3d54	14095281	335
876	Shadowy Coder	92	0x89ade1ee6c3793dc459f0474a861b79ae7c7ff7e	14099947	177
877	Shadowy Coder	92	0x41e323f05252485cb0faf468f7bf631af4d057bf	14075473	329
878	Shadowy Coder	92	0xb342406be801b69012a20bfab49771da2dcb4890	14066890	480
879	Shadowy Coder	92	0x6a82540ac63046d2f21a159c00d84b84d22bd2b6	14169610	218
880	Shadowy Coder	92	0x14b889b25e70f60d8dc0aa5f10c83680add61351	14075721	147
881	Shadowy Coder	92	0x231b405c333db6d81adeaadf4c6ff3940ea5db21	14087428	323
882	Shadowy Coder	92	0xb204f93cb6ab1ee21e63c1034cd44b7930b58be9	14066794	348
883	Shadowy Coder	92	0x309321439dc3f69ed3f09d76435debc677858a56	14576199	348
884	Shadowy Coder	92	0xbcc9ff4a52a0e972b20f3dd63e88396685a57636	14080914	309
885	Shadowy Coder	92	0xa942055e163200ffbacafdee4db31fa224d65034	14590495	66
886	Shadowy Coder	92	0x17ba8a2750eef786f4b50aed1f2f6f246eb834a0	14095182	243
887	Shadowy Coder	92	0xef84098d14b86b022f16c20da6b21011ce4961bd	14427072	259
888	Shadowy Coder	92	0xf073ad15345223ac1c71e86b4f48fb0b6752b788	14095124	182
889	Shadowy Coder	92	0x6300a843dbfc8f328da7db5b27cc50c796b3eca8	14412296	591
890	Shadowy Coder	92	0xb15cdf0df08a2d35f21ce0c540c6381c02633dfc	13112336	339
891	Shadowy Coder	92	0xb0ac23773b648e57aa49b89beab9b8be005e3968	13112380	392
892	Shadowy Super-Coder	91	0x2669a7565899ab4bd7b7642aa2725e751de6035c	14432677	43
893	Shadowy Coder	92	0x52b8398551bb1d0bdc022355897508f658ad42f8	13112421	217
894	Shadowy Coder	92	0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d	13112465	165
895	Shadowy Coder	92	0xd8965d4fabfa616110ac8737c74f5e4948c6d952	13112634	361
896	Shadowy Coder	92	0xed62002bb7697c12d1f7fb6c7d98dd2fd995b618	13112762	442
897	Shadowy Coder	92	0x2710ca31a8b1cdf625ee15d0c75697f515421d89	13941810	130
898	Shadowy Coder	92	0x6740888dad1a16931a1dcdd16538c9edd8c5ade0	13938816	442
899	Shadowy Coder	92	0xde8dcd65042db880006421dd3eca5d94117642d1	13113284	150
900	Shadowy Coder	92	0xe8a7372c13fdeaa369cb2b6b7470a6d630686f3c	13957547	481
901	Shadowy Coder	92	0x6a6a45d79c15710aed629cf2e76c1c8f5d3c45a1	13113326	340
902	Shadowy Super-Coder	91	0x3c0a3d1994c567fd4bf17dc5858ec84ff1f87501	13117179	487
903	Shadowy Coder	92	0x3c0a3d1994c567fd4bf17dc5858ec84ff1f87501	13119897	208
904	Shadowy Coder	92	0xa5a29f81eee450ec189b2f8b4562af1785595d69	13113345	200
905	Shadowy Coder	92	0x4fc37c4dc574af2376be8897a5296ae15e2f7a31	13113687	11
906	Shadowy Coder	92	0xd200790f62c8da69973e61d4936cfe4f356ccd07	13113406	350
907	Shadowy Coder	92	0x30fce55ce88cf361fbd6c354d11e5e680fd6f549	13113410	389
908	Shadowy Coder	92	0x4b8c833e4e6d9ad4154754412d549639b564338c	13113502	182
909	Shadowy Coder	92	0x4c026d5d6a7fe1b2e2b28b916ef2016f6058f7b4	13113579	32
910	Shadowy Super-Coder	91	0xc9e3eb04aae820a1aa77789e699e7c433f75e216	13113893	343
911	Shadowy Coder	92	0xd5ed3283b8d0cb5f6bebac3b2d90b9f1e015451e	13113893	388
912	Shadowy Coder	92	0x4bab38aac015ac40bd6d50fd7b6e90557403d61d	13113955	178
913	Shadowy Coder	92	0xefc0e701a824943b469a694ac564aa1eff7ab7dd	13113955	222
914	Shadowy Coder	92	0x5d55ee935d1aad8cace20528c63b26bc6417b6ce	14105477	163
915	Shadowy Coder	92	0xb3330e9057b4d9bd27875b46f0897b2a8f63da1a	13113955	277
916	Shadowy Coder	92	0xf48928b8d6c04122778ad74c64886d972deca39f	13113955	297
917	Shadowy Coder	92	0x2b666c08d0c0664653dfd07f3254fdcd59c25d16	13114496	67
918	Shadowy Coder	92	0x527e836e394c0ef0f2a54aef491a86358d2acd70	13115595	49
919	Shadowy Coder	92	0x2ba1473cb3973c288312a92fb8930bb0af2cae02	14066836	30
920	Shadowy Coder	92	0x5a0dc15c9ececeded97c7b1121461edc623a0349	14079907	299
921	Shadowy Coder	92	0xba3a2e06760af9427cbcdb68410662ba485d24c4	14119725	215
922	Shadowy Coder	92	0x97263302056c9d2f708153c0aeee7b7fe5ebec93	14478507	338
923	Shadowy Coder	92	0xd9a220fc883d60aeb81d99ebe668f1b990f63cdd	14440205	223
924	Shadowy Coder	92	0xf9a072f58c903d65927541ba75c3376f363c1fcf	14463760	340
925	Shadowy Coder	92	0x3114097a1e9855c3da9db6fb568696792e027bcb	14086714	323
926	Shadowy Coder	92	0xbe98ce5dfd38f505e5525a49a1c593c687b0365d	14080914	154
927	Shadowy Coder	92	0x2ba0cf3a45d78fb39cd2a75516c3338d5f36dd37	14081027	36
928	Shadowy Coder	92	0x8f2d17b2103a9bf5fd37332f63816cf7865c8416	14198417	288
929	Shadowy Coder	92	0xbb8508cfc814e629e587cdc7f9bd404075a9759c	14095086	462
930	Shadowy Coder	92	0xcf88fa6ee6d111b04be9b06ef6fad6bd6691b88c	13116857	52
931	Shadowy Coder	92	0x0419395ef65947b74ad9ccd1a9753251e72e411b	14412667	395
932	Shadowy Super-Coder	91	0xd64c6d86b93ecc73b85bb97bb01fc3d9fa20d672	14073963	167
933	Shadowy Coder	92	0xa11f83cbb07fd0327415bd424b986132e009f643	13130767	364
934	Shadowy Coder	92	0xef38f892e4722152fd8edb50cd84a96344fd47ce	13117008	190
935	Shadowy Coder	92	0x9c7579db47648468c9e37989e69cc2d9ad03452d	13117839	472
936	Shadowy Super-Coder	91	0xe5442814c0d31bf9f67676b72838c0e64e9c7b4e	13119126	434
937	Shadowy Coder	92	0xe5442814c0d31bf9f67676b72838c0e64e9c7b4e	13166361	455
938	Shadowy Coder	92	0x1220d8c528afa28165a1f065b3749e717db98a2e	14066940	214
939	Shadowy Coder	92	0x3ad152a06fb23d66aa498c53e451ed5c7ac632f1	13119329	413
940	Shadowy Super-Coder	91	0x6b523cd4fcdf3332bcb3177050e22cf7272b4c3a	13119619	53
941	Shadowy Super-Coder	91	0x19627796b318e27c333530ad67c464cfc37596ec	13119897	201
942	Shadowy Coder	92	0x19627796b318e27c333530ad67c464cfc37596ec	13119897	205
943	Shadowy Coder	92	0xd7c080312c38fd4e35748ea53f5546cc5d2be30d	13119897	280
944	Shadowy Coder	92	0xa122355892040d2cf7bb3723fc97335377aedb1f	13119988	180
945	Shadowy Coder	92	0x13ebd3443fa5575f0eb173e323d8419f7452cfb1	13120178	500
946	Shadowy Coder	92	0xdfef68b86eff06691e3edfaebf620c84eb86f0e3	13120233	158
947	Shadowy Coder	92	0x31340e65cf642547c648167aae4178d442977b79	13120540	4
948	Shadowy Coder	92	0x9475a4c1bf5fc80ae079303f14b523da19619c16	13221155	164
949	Shadowy Coder	92	0x8cd29d2dba726bd1f703501826536ea5eb39dc0c	13120626	148
950	Shadowy Coder	92	0x2ed976bb17334e3437b32fd3aa0fa555cb6582e4	13120654	221
951	Shadowy Coder	92	0x38a65191f9ef4b670cb092e40e43ae2116a1f445	13120667	29
952	Shadowy Coder	92	0xb6e8a4f328688b86e34e16b237a6f7b58b9e5e36	13120689	204
953	Shadowy Coder	92	0x0cac2c43d4c201198c5e691e26fa25d4858e8d62	13120722	172
954	Shadowy Coder	92	0xecc03a3218d808ef52f0af64a5ce9d3df495d25a	13120727	225
955	Shadowy Coder	92	0x403ad44a7fdd4fc5999504559b6a1f6667a0b8fa	13120735	228
956	Shadowy Coder	92	0xd27434931c309505ee41a37d532ba4ce493ce144	13120739	82
957	Shadowy Coder	92	0xed893a4118784515d6691cf849c24b1b5e6f6d65	13120741	634
958	Shadowy Coder	92	0x8d95b61ffa4aaf6e1b2c1539b2b48587fa510f54	14410734	374
959	Shadowy Coder	92	0x81598982ff6ef96b8d3605ab04a4d63f11bfb653	13121855	264
960	Shadowy Coder	92	0xaf80764e457d5bb531cc196a92169e202d0f2b2a	13123753	300
961	Shadowy Coder	92	0xb505061e3f2b278195740efd49e10669c7dfebf6	13123582	311
962	Shadowy Coder	92	0xaccf74209c0cd03ef77fb1295ef402e547dad457	13123874	427
963	Shadowy Super-Coder	91	0x000001f568875f378bf6d170b790967fe429c81a	13124448	294
964	Shadowy Coder	92	0x35d124ce28e92a7365ac428234a6c362eaea1845	13989674	88
965	Shadowy Coder	92	0x3cb0aa991e38afc33a76a3f9ee0714eca5340ba4	13124494	280
966	Shadowy Coder	92	0xf4b0e07b1010b9dc23d369069ab4f2192651d474	13124514	173
967	Shadowy Coder	92	0x000001f568875f378bf6d170b790967fe429c81a	13124624	162
968	Shadowy Coder	92	0xdded85de258cc7a33a61bc6215dd766e87a97070	13125245	176
969	Shadowy Super-Coder	91	0x52386be2397e8eac26298f733b390684203fb580	13125502	141
970	Shadowy Coder	92	0x52386be2397e8eac26298f733b390684203fb580	13125542	246
971	Shadowy Coder	92	0xf56acbcfe0d99dd20b41ace273f9baea73ac2dda	13125635	87
972	Shadowy Super-Coder	91	0xc12a058d09ee4c08e1fb005fd358b6484e78c73b	13126032	268
973	Shadowy Coder	92	0xc12a058d09ee4c08e1fb005fd358b6484e78c73b	13126041	276
974	Shadowy Super-Coder	91	0xd8282a355383a6513eccc8a16f990ba0026c2d1a	13126229	271
975	Shadowy Coder	92	0xd8282a355383a6513eccc8a16f990ba0026c2d1a	13126229	273
976	Shadowy Coder	92	0xefcaedf8de7ad7f8b66b438d5a9f214caa220eb4	13126372	221
977	Shadowy Coder	92	0x0daef89a7d468ef86fcb6df8cbe5d3e9ff4355f4	13126784	102
978	Shadowy Super-Coder	91	0x0daef89a7d468ef86fcb6df8cbe5d3e9ff4355f4	13126801	410
979	Shadowy Coder	92	0x0daef89a7d468ef86fcb6df8cbe5d3e9ff4355f4	13126801	409
980	Shadowy Super-Coder	91	0xb30a2fc1bfd4406ddc3291e84c24055143d2d77e	13159154	197
981	Shadowy Coder	92	0x0daef89a7d468ef86fcb6df8cbe5d3e9ff4355f4	13126519	460
982	Shadowy Super-Coder	91	0xfe95c45e4d5d476c75a8c2ead0229c5cbf1f3aa9	13126578	385
983	Shadowy Super-Coder	91	0xba262a49004931bd65f077a045aeef8c5978376b	13159154	199
984	Shadowy Coder	92	0xb30a2fc1bfd4406ddc3291e84c24055143d2d77e	13159373	351
985	Shadowy Super-Coder	91	0xda25ee226e534d868f0dd8a459536b03fee9079b	13127417	269
986	Shadowy Coder	92	0xda25ee226e534d868f0dd8a459536b03fee9079b	13127417	271
987	Shadowy Super-Coder	91	0xd72a5ed0e7824dce63148c6b27bf8176f282665f	13127682	382
988	Shadowy Coder	92	0x4ff4d479e9417d936b967ea5a13943d82a9ac1a4	13127683	79
989	Shadowy Coder	92	0xd72a5ed0e7824dce63148c6b27bf8176f282665f	13127697	73
990	Shadowy Coder	92	0x8a83716acd66d9e1fb18c9b79540b72e04f80ac0	13127806	57
991	Shadowy Super-Coder	91	0x9896b4a12dced61b1b0cb75dca3a1fd069b4daec	13128108	140
992	Shadowy Coder	92	0x9896b4a12dced61b1b0cb75dca3a1fd069b4daec	13128157	207
993	Shadowy Coder	92	0xcd489fd444b3123e06e79ac453af96de9589080e	14410879	308
994	Shadowy Coder	92	0x3238b53a910b69f5dbdb31786613ce944536ba19	13129408	318
995	Shadowy Coder	92	0xbb3e5bb70c7d5343c3a126daf31df560b59e85b3	13129476	123
996	Shadowy Coder	92	0xccde65cf4e39a2d28b50e3030fdab60c463fe215	13131392	201
997	Shadowy Coder	92	0xf962f8d31b4f5e9794c76658b8e09ae08b4f0506	13131484	93
998	Shadowy Coder	92	0x9f8649718dbbfe06a261165ddce69a9993f68736	13131686	174
999	Shadowy Coder	92	0x99988890f2de1d59e1eb76d2f34cde371044b8c8	13131963	117
1000	Shadowy Coder	92	0x7945e6f3565c12ca2dfc521768bcbb4d5f6f75bb	14197012	732
1001	Shadowy Coder	92	0x3b150b0a63837d2c8c354d6a4fc677a5db8cd81b	13132062	97
1002	Shadowy Coder	92	0x2baebde69386a8879b39cc7c9804b990379b3255	13132465	30
1003	Shadowy Coder	92	0x74bd377327b7d70b3e3f4211177e19895907cb7f	13132575	255
1004	Shadowy Coder	92	0x9ca8a0f39230d3a478b78617201a035c6d23fbb0	13132800	263
1005	Shadowy Super-Coder	91	0xda4d69117136ddeed2139bd96c1226b53be23d95	13132847	179
1006	Shadowy Coder	92	0xda4d69117136ddeed2139bd96c1226b53be23d95	13132847	183
1007	Shadowy Coder	92	0x2520498b77b33f18c4b0aa0d3799e5bcb5d399da	14410967	117
1008	Shadowy Coder	92	0x904bc486afef70995993d505f05a78cf5110681f	13133731	624
1009	Shadowy Coder	92	0xed0087b28b00b92c5c7767b1ddab3095762150cf	13133920	144
1010	Shadowy Coder	92	0x17e7bda8ad58cf1b01c323375bc6776fb2df2e4c	13133951	163
1011	Shadowy Coder	92	0x7d10d8f471a1f3e0f99858cae03c69b267b16b9a	14183742	365
1012	Shadowy Coder	92	0x86678e4d61eb6e81bec1c2dd2d2cd125f13eaae9	13874709	403
1013	Shadowy Super-Coder	91	0x71232ead3bec1ac03ecfe2556acd6c7d0bd349c7	13135232	281
1014	Shadowy Coder	92	0x71232ead3bec1ac03ecfe2556acd6c7d0bd349c7	13135274	66
1015	Shadowy Coder	92	0x0000ed5383a59a5e4813fdb384d87a1d50e7b9f7	13135712	410
1016	Shadowy Coder	92	0xd484386dbf7d656fa2363b89e10c89f928c09288	13135747	50
1017	Shadowy Coder	92	0x00b8bd9072180d04e161ea2aefc5b1d64219c5e4	13135843	109
1018	Shadowy Coder	92	0xbad26129affc64e793b4461f891f17f53d4f5fdc	13136514	128
1019	Shadowy Coder	92	0xdaa1ba6efce73c16fddab0423bc3f948cd381d1f	13137237	115
1020	Shadowy Coder	92	0xb98b88a09998b596648f41a4a27d0237eda58ba6	13957228	324
1021	Shadowy Coder	92	0xc37b24541b22054a272a66d714526b0f7f631f3a	13137456	104
1022	Shadowy Coder	92	0xc87eb3b9f3292c48b4fbe477f8a6bc17f5fad902	13138235	228
1023	Shadowy Coder	92	0xf71f8faa9e8b54836f1b0c4093305b95d5ce03f4	13138295	320
1024	Shadowy Coder	92	0xc66efbf0e29c70f76bad91c454f7d4d289c7222b	13138507	85
1025	Shadowy Super-Coder	91	0x46cf7ddb8bc751f666f691a4f96aa45e88d55d11	13138546	50
1026	Shadowy Coder	92	0xee10ae1b6726acab867b831ee0f5dad5328c5edc	13230545	77
1027	Shadowy Coder	92	0x200aabfdb21beb86250ffe93cac78dc9b9fa3e7d	13138998	71
1028	Shadowy Coder	92	0xf668606b896389066a39b132741763e1ca6d76a2	13139188	233
1029	Shadowy Coder	92	0xf3ff9c37d0893860a1faf6cae69747aa333b76a5	13139896	23
1030	Shadowy Super-Coder	91	0x50dc1047114f5f97eaa612bf1d67235d89a2ed9d	13141700	325
1031	Shadowy Coder	92	0x50dc1047114f5f97eaa612bf1d67235d89a2ed9d	13141703	435
1032	Shadowy Coder	92	0x9e9381bcf4dc142427e8610da6a5818261720488	13143025	91
1033	Shadowy Coder	92	0xa2d76c09b86cf904f75672df51f859a876a88429	13143730	250
1034	Shadowy Coder	92	0x7e9eade6d1e92e395cbf12919421a501ff0e7a05	13145225	325
1035	Shadowy Coder	92	0x708bfbfc5866bd7754c9befb7e5918fc1f4e0e2f	13145943	293
1036	Shadowy Super-Coder	91	0x4ef9a651f8656def8454178406eeae16fb7ca458	13148401	524
1037	Shadowy Coder	92	0x4ef9a651f8656def8454178406eeae16fb7ca458	13148505	188
1038	Shadowy Coder	92	0x7565deddcb83a14b185eb9520914bb918cdfe983	13957205	253
1039	Shadowy Coder	92	0xed9ca75f828747fe3da57f05b89665df6b1b54fe	13154720	72
1040	Shadowy Coder	92	0x447f970583d653e2e69e05fd7a9cc4a28749e5e5	13149964	382
1041	Shadowy Coder	92	0x1057bea69c9add11c6e3de296866aff98366cfe3	13150990	112
1042	Shadowy Coder	92	0x96514e5e3c147205ca9e90793a7c03fdacbc834f	13154333	409
1043	Shadowy Coder	92	0x014607f2d6477badd9d74bf2c5d6356e29a9b957	13156368	72
1044	Shadowy Coder	92	0xcfcf25464de622b7f089e6196e4b50b74525c569	13157560	330
1045	Shadowy Coder	92	0x9cae7771242c7281c394b71174cf77c604617449	13159575	222
1046	Shadowy Coder	92	0x8ba1c7a9e4664688e109141d8442dd897e1c3643	13197983	123
1047	Shadowy Super-Coder	91	0xbafa0ecd146c524bf4033b2ec04cb5774b08f75d	13195397	386
1048	Shadowy Coder	92	0xe36d4abdb6fb6b3b3bca4f347c12eb8a71dce700	13161868	173
1049	Shadowy Coder	92	0x469b5081c81a21b6b76632e76a5eb4e9db00b7ed	13163410	264
1050	Shadowy Super-Coder	91	0xef38f892e4722152fd8edb50cd84a96344fd47ce	13883739	170
1051	Shadowy Coder	92	0xd53ef56dbdff1d5c6c961b239d4be30f85698e80	13164976	357
1052	Shadowy Coder	92	0xe19f4f6e4c07cc58ef3a9ca4899039f565293d2b	13165673	169
1053	Shadowy Coder	92	0x20aec996ce9d508a7f51b2a217bf6a87b6be0ef1	13165804	145
1054	Shadowy Coder	92	0xaa743c4986de682914b3dee22299b4bf6f0d92d1	13165833	385
1055	Shadowy Coder	92	0x16c975d21c3e7bb2191d7e77bc50c573aaf5efc5	13166027	342
1056	Shadowy Coder	92	0xb77f0cf73554bbe0895036969ff06c35f7a3e61c	13167384	160
1057	Shadowy Coder	92	0xd64c6d86b93ecc73b85bb97bb01fc3d9fa20d672	13954526	43
1058	Shadowy Coder	92	0x8228111dd00a85e8bb7a186d26b371e891bff4c8	13168767	36
1059	Shadowy Coder	92	0x730bf3b67090511a64aba060fbd2f7903536321e	13169909	205
1060	Shadowy Super-Coder	91	0x81b2587f04ddf814094ab88efdd4f29ee3407437	14083521	351
1061	Shadowy Coder	92	0x520e6988738b71edde407594bf74bfedb0dda34a	13171367	262
1062	Shadowy Coder	92	0x508175ba74ccb481d79e54efdba1e179019243c0	13732012	588
1063	Shadowy Super-Coder	91	0x1e1fedbeb8ce004a03569a3ff03a1317a6515cf1	13172937	119
1064	Shadowy Coder	92	0x84ecb387395a1be65e133c75ff9e5fcc6f756db3	13174500	275
1065	Shadowy Coder	92	0x5c035bb4cb7dacbfee076a5e61aa39a10da2e956	13174500	277
1066	Shadowy Coder	92	0x00000000e29fd822365856bde355f5713f917d8f	13174509	28
1067	Shadowy Coder	92	0x0000000060f4c67d48a6ea61f500f13f7c8a9bd4	13174509	53
1068	Shadowy Coder	92	0x95aa6cf80aa61c3433215c7b8330c065ed29ce97	13182074	518
1069	Shadowy Coder	92	0x1ba3e0f3b3a138c3386d37dc85b2f6a08cc2a42e	13184273	135
1070	Shadowy Coder	92	0x9acb8310bed6012005c4bf7950335881582551ef	13196419	614
1071	Shadowy Super-Coder	91	0xb62553b53bf024039c75c9f4252e27f260109ca1	13196923	510
1072	Shadowy Coder	92	0xb62553b53bf024039c75c9f4252e27f260109ca1	13196915	467
1073	Shadowy Coder	92	0x71f35825a3b1528859dfa1a64b24242bc0d12990	13197838	66
1074	Shadowy Coder	92	0x6cf280f41a8d46183cbc5a950fed5d5bd9600000	13201258	502
1075	Shadowy Coder	92	0x36312c68efb5f626a745844e8ce167b60d500da0	13201299	454
1076	Shadowy Coder	92	0xdf631777df4debcbcd647e85bdcb868b43663ba0	13202731	446
1077	Shadowy Coder	92	0x9d5f9c924833a5284f29576d07a42942276a26e4	13219262	236
1078	Shadowy Super-Coder	91	0x3c642dbe203df5847886c809f5a65a41c7fa4896	13203913	283
1079	Shadowy Coder	92	0x3c642dbe203df5847886c809f5a65a41c7fa4896	13203913	285
1080	Shadowy Coder	92	0x0f3bf5c241b6625c0fa781ed137fde6786b2e66f	13203976	253
1081	Shadowy Coder	92	0xb948a3bb15c236b162c4c71e8b2c6b3ad2d720bc	13203981	175
1082	Shadowy Coder	92	0x7675da2fc3d47419d8442ad39e0119a0a2fd7ae4	13207767	415
1083	Shadowy Coder	92	0x15f60d31a768f7f69ad39315cd49a76c6d7cdf0a	13794346	271
1084	Shadowy Coder	92	0x195503278db28e47248a42bb095963709c1eddfb	13205708	204
1085	Shadowy Coder	92	0xb420eaabfefa05b39de520f811325a463e023954	13207647	240
1086	Shadowy Super-Coder	91	0xf843c6ffd80855c09d640b0b54305258748f88c9	14019764	430
1087	Shadowy Coder	92	0xcc5223840393364ff5c73d5dce457e9c33522b94	14411439	59
1088	Shadowy Super-Coder	91	0x35d803f11e900fb6300946b525f0d08d1ffd4bed	13207986	414
1089	Shadowy Coder	92	0x35d803f11e900fb6300946b525f0d08d1ffd4bed	13207988	439
1090	Shadowy Coder	92	0x0a8f4e308b17f836eab6493f42e48ac07d30946d	13957210	311
1091	Shadowy Coder	92	0xbaf3c5958f0c073feb9312816edca59fe070a2d7	13210317	135
1092	Shadowy Coder	92	0xee4a9ab62c66c7a96e5e30717a8a91fcc2e52d42	13211395	29
1093	Shadowy Coder	92	0xbee46fc4a9effd104aa2dc2d190bb19f82824b37	13221155	160
1094	Shadowy Coder	92	0x4744a238ec25a716a703229b82418b99c4d60fb2	13219262	213
1095	Shadowy Coder	92	0x92ac69308b8794ececffa804278b252dc77982c0	13213870	346
1096	Shadowy Super-Coder	91	0xe6dbd9495b077a63807e7b17fb45751545910894	13963596	156
1097	Shadowy Coder	92	0xe6dbd9495b077a63807e7b17fb45751545910894	13963596	157
1098	Shadowy Coder	92	0x2db4608c6a6ebc62e4306a1ae0d1d68af1020c34	13220223	270
1099	Shadowy Coder	92	0x6ed090d3829327d25ca76f4402923b70940b4a50	13221186	529
1100	Shadowy Coder	92	0xb598dca2bb166591d1af29fe36303856214f3d54	14095267	295
1101	Shadowy Coder	92	0x02b4fd57991970731294b7fe4406aba06d2a847b	13222390	182
1102	Shadowy Super-Coder	91	0xc73add416e2119d20ce80e0904fc1877e33ef246	13222398	320
1103	Shadowy Super-Coder	91	0x00000444e5a1a667663b0adfd853e8efa0470698	13224714	422
1104	Shadowy Coder	92	0x00000444e5a1a667663b0adfd853e8efa0470698	13224729	361
1105	Shadowy Coder	92	0xa338096d43effc151e7e89519b524ca5a7e5626f	13226446	213
1106	Shadowy Coder	92	0x1e2e044acfe5fd733e756aff97ce4eee65dd5f99	13266444	281
1107	Shadowy Coder	92	0x27d5995824ac66f722ee05576aeedfacd1694a58	13228593	567
1108	Shadowy Super-Coder	91	0x4b9ee53b17bca029fe2bb2a9af7e1332bbd021ba	13228736	410
1109	Shadowy Coder	92	0x4b9ee53b17bca029fe2bb2a9af7e1332bbd021ba	13228748	172
1110	Shadowy Coder	92	0xe42d93ae31803363ccc2eac75c228711d090cb74	13228888	63
1111	Shadowy Coder	92	0x0411e650dff0c6680c9e147f2413e0480718aa27	13230379	83
1112	Shadowy Super-Coder	91	0x8f493c12c4f5ff5fd510549e1e28ea3dd101e850	13237432	259
1113	Shadowy Coder	92	0x8f493c12c4f5ff5fd510549e1e28ea3dd101e850	13237432	261
1114	Shadowy Coder	92	0x5a05b6ebab6c191a9f8077d2e50fff98687761bd	13302264	340
1115	Shadowy Super-Coder	91	0xc27c4f22e5b181bc2841f13a5b8e1b5b2a6f0f5e	13240309	290
1116	Shadowy Coder	92	0xc27c4f22e5b181bc2841f13a5b8e1b5b2a6f0f5e	13240366	394
1117	Shadowy Coder	92	0x465dca9995d6c2a81a9be80fbced5a770dee3dae	13245589	317
1118	Shadowy Coder	92	0xd6e371526cdaee04cd8af225d42e37bc14688d9e	13247892	43
1119	Shadowy Super-Coder	91	0xebfe65b40a155350fd5f1af092b7b00ffc6ecbcd	13288749	357
1120	Shadowy Coder	92	0xe2a2f60ed248cde54fc2e3f5d4c00fdf3138cbbb	13924186	253
1121	Shadowy Coder	92	0x7d471130199fadf7764ea61511b52d1b913b1813	14287746	621
1122	Shadowy Coder	92	0xb12126a20b9e0cb8b23737f90b9f3363f33fd1d0	13252073	399
1123	Shadowy Coder	92	0x831e127be4f8cb39bf3d30a1c6ff625d9ee5fb7d	13255160	1168
1124	Shadowy Coder	92	0x1522c6ff93315d17a5e7180f8b7c53760d6a520f	13258760	495
1125	Shadowy Super-Coder	91	0xab8bf2758d0b3c46684ee05e55c298e3c4f6dbd5	13264200	386
1126	Shadowy Coder	92	0x564fc5027be63048121d54608cabf441e1f63473	14087753	88
1127	Shadowy Coder	92	0x302f30b077253cc405038138ecf6b5080966fee1	14102942	248
1128	Shadowy Coder	92	0x57a2995b9edadce5c1282702b238e1616745a5e3	14104681	174
1129	Shadowy Coder	92	0xf01560b91ef6ca4fe50bbe881afa2fc4027d917a	13272616	71
1130	Shadowy Coder	92	0x2aaf10b2407e6c2f7a1bcf58840e762a6d24b61f	13274424	37
1131	Shadowy Coder	92	0x44dc2ec15b3483fc8590f6b396cea5f8f2fbf3bd	13957472	311
1132	Shadowy Coder	92	0xf51f08910ec370db5977cff3d01df4dfb06bfbe1	13274740	201
