address	galaxyGirl	shadowySuperCoder	shadowyCoder	cowBoyLV1	cowBoyLV2	cowBoyLV3	cowBoyLV4	cowBoyLV5	boost	total
0xa0caba7674de07a2e5945ce286b237106fc17de7	1	0	0	1	0	0	0	0	1	270
0x76282a2d0371118ec586c6c203005e090f365cdd	0	0	0	1	0	0	0	0	1	20
0xafe72ce637d1b210dfc4bcd48b081fde7f0b61d7	0	0	0	1	0	0	0	0	1	20
0x0abf55a590fe36b550605a753da8d53dc14fd7c2	1	0	0	1	1	1	1	0	1	540
0x59f846cfd67af3d403728edc0ebbc978f87fa84f	1	0	0	0	0	0	0	0	1	250
0x479468026400993a8d64e84fcb9c865b8c633a9b	1	0	0	0	0	0	0	0	1	250
0xfe9c9591d0f1ea7464ba503bed40e06f5b62d1a1	0	0	1	0	0	0	0	0	1	100
0x528f6e5df247b83011bae4d64b6c4452bfa36af0	0	0	0	1	0	0	0	0	1	20
0xe42ace1d1e686e9245f74795da3433aec452fd75	0	0	0	1	1	0	0	0	1	50
0xdc1a1092e1e082ad35946da06d30345d4835f902	1	0	0	0	0	0	0	0	1	250
0x42275264892308d39ae54000c6e98de1ea04af97	1	0	0	0	0	0	0	0	1	250
0xf7421b03e0bd887aa1d7bcfd6115e7c818d9df68	0	0	0	1	0	0	0	0	1	20
0xc681aed716a7510574160bb3c9309c5464fdf76e	0	0	1	0	0	0	0	0	1	100
0x990d285522c6e12c5e806f1e382dd5d5caf78627	1	0	0	1	1	0	0	0	1.2	350
0x06fffebd5ebd97329da366b80f11e7a4b858ee47	1	0	0	1	1	1	1	1	2	1240
0xa73f8983a776a33ed48c2e98d855fc92176f2af6	1	0	0	0	0	0	0	0	1	250
0x8dd465ba1cd2ad7f6e6dfd929be748be361429ca	0	0	0	1	1	1	1	0	1	290
0x60b6a57b71f23a8c602ed71b60272fda321d2666	0	1	1	0	0	0	0	0	1	300
0x0829d40683c8d6e7ef77f76acdde3e6fc7df4838	1	0	0	1	1	0	0	0	1	300
0xdf23d6fd44249716a515bdddc81b82c18b915345	1	0	0	1	1	1	1	0	1.2	590
0x4c928a80b26693dd1e027249373f9ff34ef05cb5	1	0	0	0	0	0	0	0	1	250
0x4cdae8449828211674253b190869060839bbb2d4	1	0	0	0	0	0	0	0	1	250
0x082afb1a18a6afe2fba707a1a12d6adf4fc6a00a	1	0	0	0	0	0	0	0	1	250
0xb670d577b7b1770fd524020397dc5f3bb128101e	1	0	0	0	0	0	0	0	1	250
0x637b9dfc69c9f0593f25e9af3998a41cb25c7d0b	1	0	0	0	0	0	0	0	1	250
0x3bd615b07c57de373df6822461265558c8ff77aa	0	0	0	1	0	0	0	0	1	20
0x3288338837dc90afbb81a93e5a9c3c5688436e10	1	0	0	1	1	0	0	0	1.3	375
0xb4bff2fe4a6c9ebbf8368e7210ca6cc05dfac626	1	0	0	0	0	0	0	0	1	250
0x728ecedaf9f4b1871c401d0ab715a0569eca6cc0	0	0	0	0	1	0	0	0	1	30
0x1081474ecfb9f40a3a652e7041d396874c1622af	0	0	0	1	0	0	0	0	1	20
0x4960f40e96e5bee6d5909d953eb091b65ae71073	1	0	0	0	0	0	0	0	1	250
0x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538	1	0	0	0	0	0	0	0	1	250
0x2f319377123860824d1136a2004f15a3dbcafe8e	0	0	0	1	1	0	0	0	1	50
0xae4d2a52c332ee4840b7d4a69d63fd113105b248	0	0	0	1	1	0	0	0	1	50
0xf9380e8b0e92c7114e9eec991b5262deec2e8799	1	0	0	1	1	0	0	0	1	300
0xc200b58a4b620a77df3c4415ed07afacd2fef43a	1	0	0	0	0	0	0	0	1	250
0xdfcd81bc07ec3d842cc415eaa1ecfae1136a9f17	0	0	0	1	0	0	0	0	1	20
0xa67f1571fd5b9d3ce3882b6e2f326d50fae572f8	0	0	0	0	0	0	0	0	1.2	0
0xe51ff9ef0cb02a8715729de3da80e0f438033b14	1	0	0	0	0	0	0	0	1	250
0xd7349d70551842670e20a7a2825226cb1bdd0a8e	1	0	0	0	0	0	0	0	1	250
0xe71c5abe4b761349a49dc932b610a7e3442bac25	0	0	0	1	0	0	0	0	1	20
0xb71a8499c7a647e9d0e2094cf40d623c9c3d58f4	0	0	0	1	0	0	0	0	1	20
0xdb099e06e52c611a702840ca986f75662a8bca60	1	0	0	1	1	1	0	0	1.2	410
0xb935c508bb53c4948ed986f6844b6bc34f8de092	1	0	0	1	1	1	1	0	1.3	615
0x6b523cd4fcdf3332bcb3177050e22cf7272b4c3a	0	1	0	0	0	0	0	0	1	200
0x01df5837cf844956740be1e23ef4524d150b17fb	1	0	0	1	1	1	1	1	1.3	1065
0xb5e12e3afbb78bd8de08a0cf91b65229478b8d22	0	0	1	0	0	0	0	0	1	100
0x04c17d923fd9f18f2399e9589ab80ab62f85b407	1	0	0	1	1	0	0	1	1	750
0xba0510cfef748604768e760b6792a746def4ffc9	1	0	0	0	0	0	0	0	1	250
0xbe600a8847ac5be72403bcc8400ed40298798549	1	0	0	0	0	0	0	0	1	250
0xb13c4878c03374c1019bcfa90f2c87f633f1aa8d	0	0	0	1	0	0	0	0	1	20
0x55928dffe93a0a9dbfe9635f66b16cdd2cc657d3	1	0	0	0	0	0	0	0	1	250
0xc66efbf0e29c70f76bad91c454f7d4d289c7222b	0	0	1	0	0	0	0	0	1	100
0xdbe92acad3125aaddae065e96a7107f8649bfdf9	0	0	1	0	0	0	0	0	1	100
0xef064fb177242df36321ea2f80e28b5ca43f1a1e	2	0	0	0	0	0	0	0	1	500
0x72bebd3d607a79e4d8fc5ff5212185c72154dd05	0	0	0	1	0	0	0	0	1	20
0x462341d8bdd3a87b9aa5b8aa95cbdddfdac17faa	1	0	0	1	0	0	0	0	1.2	320
0x561e87f5326bbc8b0e6b5a89e9157143e11eba61	0	0	0	0	0	0	0	0	1.2	0
0xc71da7095111d8d1f7ccb7e58624d66a447d1fd2	1	0	0	1	0	0	0	0	1.2	320
0xfdd0728e45813e4720d3b01d7a918eafa9a45a51	0	0	0	1	0	0	0	0	1	20
0xa462ed0e51c163d73d99d26aba5a6c4b9fb76108	1	0	0	0	0	0	0	0	1	250
0x96b70c2ec4859a46be26594f2b581f4977f20f4e	1	0	0	0	0	0	0	0	1	250
0xd3ace9ddf3a62f9b8f690c0b1d52c1bc2ae79695	1	0	0	0	0	0	0	0	1	250
0x5840c17f38e99b11679119640b5d8a9c8ac3da49	1	0	0	0	0	0	0	0	1	250
0x6d108ba7114d07c152bd2edd93f2a94aacab2b51	0	0	0	1	1	1	1	0	1	290
0x000dbf2733da51135c1b21c8ef71a3d474383f0d	0	0	0	1	1	1	1	0	1	290
0x1830d430e54ff7144de24125117ec91634fd0868	0	0	0	1	1	1	0	0	1.2	110
0x0829518cf1c8510fa183d40351523bdac0043d5e	1	0	0	0	0	0	0	0	1	250
0x86b452f92b517289d704c4e1b3cb36b89a14b496	0	0	0	1	1	0	0	0	1	50
0x9325564ade7683706107685cf1993678b1163261	1	0	0	1	0	0	0	0	1.2	320
0xc8b157c5aac62bcbeacdb8ac8bffa87e74105894	1	0	0	1	1	0	0	0	1	300
0xcce27b35ad5df13ccf6b136857a7ab4c17f527c4	0	0	0	1	0	0	0	0	1	20
0x4a8e858c0cf7717b570de4a26029e5618776196f	0	0	0	1	0	0	0	0	1	20
0x0631581c7824ddeebc8d288e38ebded3c0ac1226	0	0	1	0	0	0	0	0	1	100
0x43189898d712df36d37c41d2897843482f729c65	0	1	1	0	0	0	0	0	1	300
0x5ad82435cbb8f0f7a1b0ebab44293f855cb5988a	1	0	0	1	1	0	0	0	1	300
0x0b00ab0a5e1b1e7a88e246a27b8a60e02f063bf9	0	0	0	1	1	1	0	0	1	110
0x5be04938a5d9539403065afde12ec1c7f4ce723f	0	0	0	1	0	0	0	0	1	20
0x523b5b2cc58a818667c22c862930b141f85d49dd	0	0	1	0	0	0	0	0	1	100
0x2a9917add41d9e9a0b729b720accbc208082ab02	0	0	0	1	0	0	0	0	1	20
0x308f7474addccd71167456e9871eda17ab0d6dfd	1	0	0	1	1	1	0	0	1.3	435
0xf15335a6107280979862e7a629cf862d5c376077	1	0	0	0	0	1	0	0	1	310
0x7226ebfa9cb3faf1f3747526d6acdcccd062fc03	0	0	0	1	1	1	1	0	1	290
0xe51baef345fa2ac9b6f4c597d3e2d3650595771b	0	0	0	1	1	0	0	0	1	50
0x2e7b5e89a56e5fcb8053e8a66e50f48d63ba9293	1	0	0	1	0	0	0	0	1	270
0x5e05749d6780164b321648f954e2497648afac07	0	0	1	0	0	0	0	0	1	100
0x000f05552f24850e75793d38c2bd0cbd249a9ff4	0	0	1	0	0	0	0	0	1	100
0x573e062b9c61d3608ed4100dc3528e9bf55a74ee	1	0	0	1	1	1	1	1	2	1240
0x55f8bd7651759166f2a2d77340e5307731816991	1	0	0	0	0	0	0	0	1	250
0x5dcc85767306768f97297318cbea0adc3723afe4	1	0	0	0	0	0	0	0	1	250
0xaabd593a7c30700eb176473d8ec5e183b87943ec	0	0	0	1	1	1	0	0	1	110
0xaac818e0896fd313b52a8b2483683c37ded101cb	1	0	0	0	0	0	0	0	1	250
0x7a6a68f6905d965b817a4b121bd8ec5b70a3088b	1	0	0	0	0	0	0	0	1	250
0x42328e0ef79382ea4071d0f561251d5894018465	0	0	0	1	0	0	0	0	1	20
0x7f48cec7bb9b5a6653ace1fb43610324563b834b	0	0	0	1	0	0	0	0	1	20
0x0dc01a72c25763eace7a9d0f86cb74d8476082c2	1	0	0	1	1	0	0	0	1.2	350
0xb3bce3bd11c0a3e093adabbb24e90cc348a349b9	0	0	0	0	0	0	1	0	1	180
0x3291f89461a4c1981a57940f2fcbb6ff4362888d	0	0	0	1	1	0	0	0	1	50
0xb0f95238c6e94dbda410d964bd25d9850eed76d6	1	0	0	0	0	0	0	0	1	250
0x84e009c04be93ada6c3913c5891b82e3467f7337	0	0	0	1	1	0	0	0	1.2	50
0x7b31eeae3e035926bf11091aaf1fc319a2eb4402	0	0	0	1	1	1	1	0	1.2	290
0x074473d830d91fdbe18e8013e25d5d1abf37a072	0	0	0	1	1	1	0	0	1.2	110
0xc709e13fa59c0b6d1d60dea647dbb90452eafd98	1	0	0	1	0	0	0	0	1	270
0x87cbfad12d0fabc435ecae055e663f95738d17e9	1	0	0	1	1	1	0	0	1	360
0x36328ab3e01a16d7782d45d98307f75558fe4b43	0	0	0	1	1	0	0	0	1	50
0x919de5aefa1b7a970574979162aa284040e0c3cb	1	0	0	0	0	0	0	0	1	250
0x1975f42423ccd928d9d5c1d4fed4c2a0f10bdbf1	1	0	0	0	0	0	0	0	1	250
0xf88c87609c7ffd287e948721446e48e4a8bedfe7	0	0	1	0	0	0	0	0	1	100
0x53c9118ca6d529ffe9c6e6fdb0fcadbc99645340	0	0	1	0	0	0	0	0	1	100
0x97219ef57a528c1f28a07a8c028b13c25464aea9	0	0	0	0	0	0	0	0	1.3	0
0xb596a2c0825f1627e54ef81a73fbaf461638ed63	1	0	1	1	0	0	0	0	1.2	420
0x64c49f050417521e14cdad1447c72f8234716cd7	1	0	0	1	1	1	0	0	1	360
0xd6af8f05a76a6cb281782e139fb28ed50f62b9ad	1	0	0	1	1	1	1	1	2	1240
0xc9641d188312732ad76ef46a2be520fdcdd68d9f	1	0	0	1	1	1	0	0	1	360
0xc89da7f8c6e075a59ec631d8ae933073fe0e620a	1	0	0	0	0	0	0	0	1	250
0xf5b2a45b470179c1011361a35e826e2ec29a5472	0	0	0	1	0	0	0	0	1	20
0xdfb8c5e20a4e7ec6e41b51829c625988a7fb331c	0	0	0	1	0	0	0	0	1	20
0x0f363ce97e7bc1bf08174e6537266c6a1c893b25	1	0	0	1	0	0	0	0	1.3	345
0xc3c76e99787bcc929a452dc33f90f1dc30e28914	1	0	0	0	0	0	0	0	1	250
0xd0d6e0e58fe68bd495b4fd56bff3b19676460272	1	0	0	0	0	0	0	0	1	250
0xa4957e8fb108bccc5f108e8bd8a8aabfdfd95d23	1	0	0	1	0	0	0	0	1.2	320
0x2ed82fd5c9f7a260941b55d406d0053af4f3b419	1	0	0	1	0	0	0	0	1.2	320
0xacca7ffa5a99051f5d0a140d72dc52fcb740e55f	1	0	0	1	0	0	0	0	1	270
0x73c503796cfd6e248135e8b106913c9be2a57aa6	0	0	1	0	0	0	0	0	1	100
0x5973f77c4c8fdf2719a71f7f8b63f68a5b107433	1	0	0	1	0	0	0	0	1.2	320
0xb94b4220265419cd8279706b23df25036862d1f8	0	0	0	1	1	1	0	0	1	110
0x89485df5a7c2629d15ac52ca47672655382472cd	0	0	0	1	1	1	0	0	1	110
0x499b679dc1b480b5beca6cda66d3f4a33ba1a77b	0	0	1	0	0	0	0	0	1	100
0x87f8f765b7ca9a0e168032d681287dc681ae0a68	0	0	0	1	0	0	0	0	1	20
0xee7c4aca7d64075550f1b119b4bb4a0aa889c340	0	0	0	1	0	0	0	0	1	20
0x2169c7ec10350e7f38603db8237f5fe4602b62e1	1	0	0	0	0	0	0	0	1	250
0x308b573810db4d243eb69f1a5a62f207c209fe90	1	0	0	0	0	0	0	0	1	250
0x46d8c95a16feeb2e79aecb8e994b349a0edd02e6	1	0	0	0	0	0	0	0	1	250
0x1d7de3238a7c0d390cb82318a224ec668c3b5fe8	1	0	0	1	0	0	0	0	1	270
0xb84426918d52ab96e9ab17c4daafd63fdbb210b2	1	0	0	1	1	1	0	0	1.3	435
0xdb65a0feb5790c1b6d63f0ba826ff4eb3d95a16f	0	0	0	1	0	0	0	0	1	20
0xada0fe15a97da69c1b0dd5aab21efd20840f5c72	1	0	0	1	1	1	1	1	2	1240
0x180c06de66e2d5bc1bc13ad17634b992f76ea90c	1	0	0	0	0	0	0	0	1	250
0x44412e2bb701bb9affa547c0df729567f0ec55a9	0	0	0	1	1	1	1	0	1	290
0xa12915e99371f35a3ba8824f23e74eb0b9573701	1	0	0	0	0	0	0	0	1	250
0x241d4cbf51c08a1f1ad6b4d091f96c75a6e98c5d	1	0	0	0	0	0	0	0	1	250
0xdca236c289215f4273c6a3beaae4e1d04a9e38f3	1	0	0	0	0	0	0	0	1	250
0x00493aa44bcfd6f0c2ecc7f8b154e4fb352d1c81	0	0	0	1	1	0	0	0	1	50
0x9fad8d78591f8e6e5bf8afd5bd63711efae5fc77	0	0	1	0	0	0	0	0	1	100
0xe4ec13946ce37ae7b3ea6aac315b486dad7766f2	1	0	0	1	1	1	1	0	1.3	615
0xbddb4d3fc6f4cd5aabf491f8c47ebc76efb9ef08	1	0	0	0	0	0	0	0	1	250
0x67c26e83a302abd73d94a56cc88df0d7fd69f197	0	0	0	1	1	0	0	0	1	50
0x00fe4c20335a78abf60128c5f0a375a09d5b64e7	0	1	1	0	0	0	0	0	1	300
0x951d2108265909bf8c51d7f07c4142752e47b455	1	0	0	1	0	0	0	0	1	270
0xd39984fa0a12ef35b9468762959155fe3856b10b	1	0	0	0	0	0	0	0	1	250
0x660c575d5cedd89b80c398563380901e945c4e19	0	0	0	1	1	1	0	0	1	110
0x24621aa4dde07f04c57146d83468969010b7489e	1	0	0	1	1	1	1	1	1	990
0xda8824889bc23a450a9774f061d86b5ec4007c0e	0	0	0	1	1	1	0	0	1	110
0xa0f899b0d87510b33f0926f1cb09ed1cfa93bd2f	0	0	1	0	0	0	0	0	1	100
0xaecac5b6eb2780657341377577b5a71658ddcd4c	1	0	0	0	0	0	0	0	1	250
0x910ae078d8dc7bb7a3ccb280f25655a74fa1aa5e	0	0	0	1	1	1	1	0	1.2	290
0x043458c380cc018c753d0c6f6b3670a05a99db98	1	0	0	1	0	0	0	0	1.2	320
0xebd8d914286085102f317ce856fa9706ce8eaa3f	1	0	0	0	0	0	0	0	1	250
0xb61954a541068ff7f9280608e349db9af403b454	0	0	1	0	0	0	0	0	1	100
0xcdec8616ab81c30cb786e4ec3c981848245479b6	1	0	0	1	0	0	0	0	1	270
0x95ed7805822b5e3f8c14a3f8e60c1837dadf75a2	1	0	0	1	1	0	0	0	1	300
0x41f9b085ca7bb67e22a2117661c4787b41c77127	0	0	0	1	0	0	0	0	1	20
0xea132eacf0103f33ae1b4cf10103b3c1e2248cbc	1	0	0	1	0	0	0	0	1	270
0xf7c6a011ccb9274876c1787e7bda7db3de4a2d1f	0	0	0	1	1	1	1	1	1	740
0x5c5d2a3e503ff1e7d8eb62546233d067b7a63f82	0	0	0	1	1	1	0	0	1	110
0x0f3bf5c241b6625c0fa781ed137fde6786b2e66f	0	0	1	0	0	0	0	0	1	100
0xb44996b12b76fd6a73678805c8f7e9bbed7abb15	1	0	0	0	0	0	0	0	1	250
0x3c0a3d1994c567fd4bf17dc5858ec84ff1f87501	0	1	2	0	0	0	0	0	1	400
0x4536aa47822864868e8057ae89e1220a570dfce6	0	1	1	0	0	0	0	0	1	300
0x546e9c14c368538c1528a2e1c5f14768780483d9	0	1	1	0	0	0	0	0	1	300
0x454f534430911095fa4195aa5eb873972be0f39c	0	0	0	1	0	0	0	0	1	20
0x9919a6d9656faa6fda45ae9058dfe48edf3ca237	0	0	0	1	0	0	0	0	1	20
0x0c5b0d4a6173b9a7ef8a82407422aa5eb07f53e9	1	0	0	0	0	0	0	0	1	250
0x769ad47c719095cd6011231ee313c072a7e9ca98	0	0	0	1	0	0	0	0	1	20
0x00000000003e04625c9001717346dd811ae5eba2	0	0	1	0	0	0	0	0	1	100
0x88e5d41e35ff9fd7e1a134c04f7303a6c52ed86d	1	0	0	1	0	0	0	0	1	270
0x9d6719bacc74885e236888d3c812581d4d095814	0	0	0	1	1	1	0	0	1.2	110
0x681ae482347f773d740b9e0575487f250706841a	1	0	0	0	0	0	0	0	1	250
0x12dab7ffceeebedff34fe12b77b7a16997723371	1	0	0	1	1	1	0	0	1	360
0x9f91b82ef6bcc9f9569f089cbd4c194cd6855d53	0	0	0	1	0	0	0	0	1	20
0xbe2699298871f0d268a03825cf50cc315d38e302	0	0	0	1	0	0	0	0	1	20
0x9e9381bcf4dc142427e8610da6a5818261720488	0	0	1	0	0	0	0	0	1	100
0x0741657b253c68b95b03f12d7d1521ee297a1bc1	0	0	0	0	0	1	1	0	1	240
0xc65aa07a7134b08a558cbc29aba93cebdfb02a33	1	0	0	1	1	0	0	0	1.3	375
0x04777f0965317cd94ceb5fb4be2ac146604b7257	1	0	0	0	0	0	0	0	1	250
0x91beabd6fe16dfa345bd473d88cef05d4c9cec5f	1	0	0	0	0	0	0	0	1	250
0xa0a426e718cf9c93160d77261149a96d1cb0687a	1	0	0	1	1	0	0	0	1	300
0xc7d5b575c6095104ab81d0aef81a2a2255ea325b	0	0	0	1	1	0	0	0	1	50
0x1f6abf0431e20d7be372fa300eae471ea1c0b49c	0	1	1	0	0	0	0	0	1	300
0x8f570e5003b70a88d44c8e7dc94021f93a524ff9	1	0	0	1	1	1	1	1	1.3	1065
0x1cbd1cd53dd1a91b15ade97f5d78bb54db598538	0	0	0	1	1	1	1	0	1.2	290
0x741afd812db14528e93624493ab5c4c3cde23e1c	1	0	0	0	0	0	0	0	1	250
0x3a7efaf2a3f9ef937b1fb90fdb7b0dcb647a9d6a	1	0	0	0	0	0	0	0	1	250
0x4db25ed23c2692ddddc4ecfc79316eeead94a228	0	0	0	1	0	0	0	0	1	20
0x7dc8d088e848f30aceb3c5be65572d4bcc8b7ce7	1	0	0	1	1	1	0	0	1.3	435
0x18a78e851021bddca095663d0c7d1f687cb61aaf	1	0	0	0	0	0	0	0	1	250
0x0d9596218d9f81403c542815dbd56d44ee1e920d	0	0	0	1	1	0	0	0	1	50
0x632f450fd577651b585a645290455942b70eb089	0	0	0	1	1	1	0	0	1	110
0xbafa0ecd146c524bf4033b2ec04cb5774b08f75d	0	1	0	0	0	0	0	0	1	200
0x9b0efa028153abb41026350a938f56568ff34408	1	0	0	1	1	1	0	0	1.2	410
0x3d2fb3dee13a69ef4cb23f03e57299a969b2e5f9	1	0	0	1	1	1	0	0	1.2	410
0x8a70cccf7a84fbb97e8c9154b43ea96470c6dc9c	0	0	1	0	0	0	0	0	1	100
0x81c3fdb2270d4f3619c4c4fd18f16c1d5d319020	1	0	0	0	0	0	0	0	1	250
0xd5522be327a2974a3727dcf523b79dbf3c486178	0	0	0	1	1	1	0	0	1	110
0x3685db4239b91816e268e815f9c7bdf41cd1917e	0	1	0	0	0	0	0	0	1	200
0x3180bb08f5ee9bc7ab70ba873782ff4300647cb5	1	0	0	0	0	0	0	0	2	500
0x10583948905d768880ba6c5a17847556da49305a	0	0	1	0	0	0	0	0	1	100
0x42a49fe2c93f498e4d7624186af94b6af8df5bcc	1	0	0	0	0	0	0	0	1	250
0x8598a5c69551aa13047db1506c936fcfe266cb1c	0	0	0	1	1	1	0	0	1	110
0x0af3ca86aedb50220c04db37ce5a79b6d17eca4d	0	0	0	1	1	1	1	0	1	290
0xc6c3e4bbcdc719e7b5793a31a36937f729605c33	1	0	0	1	1	1	1	1	2	1240
0xc370d2a5920344aa6b7d8d11250e3e861434cbdd	1	0	1	0	0	0	0	0	1	350
0x45a5549b2baf17dcaa883e1b4f40bc89abce8a2e	1	0	0	0	0	0	0	0	1	250
0xe039f82901dea79da9ad639779962a1a57777777	0	0	0	1	0	0	0	0	1	20
0x410812f2f67370b1f8628759fec499f41643973f	1	0	0	0	0	0	0	0	1	250
0x7935bdbba1d2902c6ba1653034cb2597bfae5a9a	0	0	0	0	0	1	0	0	1	60
0xb7fa0bd5d76a28cefaab3bf5364081d46d41d39b	0	0	0	1	1	1	0	0	1	110
0x8d3de3805adb1ed097aef38b62003365f01c5d05	0	0	0	1	0	0	0	0	1	20
0xafb46441aec7a2c9625c5c89edcb863671e310c8	0	0	0	1	1	1	1	1	2	740
0xc3254c550649f3259146815e6b7a6f19ebfa89e7	1	0	0	1	0	0	0	0	1	270
0x62a3af6dc474eb2bfbaa7160ba02a07fe57b8705	0	0	0	1	0	0	0	0	1	20
0x5f40324ed97badd9079e67e162c83b1fb9168a12	1	0	0	1	1	1	0	0	1.3	435
0xb8704e2e75b74b899eb9bd11c5574bb4d103e7c1	1	0	0	0	0	0	0	0	1	250
0x4280be61195d260896f6d3a3a298ff38416fb90e	0	0	0	1	0	0	0	0	1	20
0xb01c952a821a8c6e93f2ff04a4102f451b29c34e	0	0	0	1	1	1	0	0	1	110
0xa06b238e2f9701916887edbe2198c28ea0613351	0	0	0	1	1	1	1	0	1	290
0xd1cd19598848809084585853a330a994bd191094	1	0	0	0	1	0	0	0	1.2	330
0x7f99044e9a64cf954e46f9ae030e4196970a3fa2	1	0	0	0	0	0	0	0	1	250
0xbefbbb230a7de4eff48749971ae62ec9d4ce9782	0	0	0	1	1	1	1	0	1	290
0x489e6022295ca4e52bcaa7aeda075517ad78ebe8	0	0	0	1	1	0	0	0	1	50
0x6bd550352dea241fd6a3e44783797deff3380c6e	0	0	0	1	0	0	0	0	1	20
0x1b9dfc56e38b0f92448659c114e2347bd803911c	0	0	1	0	0	0	0	0	1	100
0x2b32e0e830a1b2daf4dbdbabf5eefbaa64b63a6a	1	0	0	1	1	1	1	1	1.3	1065
0x1c6b7e5fa4f23515a1f6fc2b0e91e6b017daa9fe	1	0	0	0	0	0	0	0	1	250
0x51b84dc066ab16b0f16c84c6b5b984f454248a70	0	0	0	1	0	0	0	0	1	20
0xbd62fbe5b0e480dc584f81544f8a32f3be0ae376	0	0	0	1	1	1	0	0	1	110
0x8b36ea942aa14d6696ff5e5393c54d9ae6fbb342	1	0	0	1	1	1	1	1	2	1240
0xa77f87db220c9ebfa0c1b80e3389ec1f6a0ec62d	0	0	0	1	0	0	0	0	1.2	20
0xac53eefb5e1ec109193888223b019762dbdcfff2	1	0	0	0	0	0	0	0	1	250
0x12bbeed991f93d59a7514ac687e26e0e650293d9	1	0	0	0	0	0	0	0	1	250
0x52d4cce687a47182ee9eb622be3b13fb6aa499a4	1	0	0	0	0	0	0	0	1	250
0xc6e64f2da8c0c76926bf92fb1bd9dff19837b286	1	0	0	0	0	0	0	0	1	250
0x8888888888e9997e64793849389a8faf5e8e547c	0	0	2	0	0	0	0	0	1	200
0xa698a0adffdf132e3f8f35f3c89c0b9623835090	1	0	0	1	0	0	0	0	1	270
0x8fa25a4721431be4c7f3f9a5d55b86401bc9aa60	1	0	0	0	0	0	0	0	1	250
0x3ec25dbbf90468979c25b45d9f76abaaa59dfca2	1	0	0	1	1	1	0	0	1.2	410
0xf6096dcec0c2f8d2a9878db374d609acc3d6bd0d	0	0	0	1	1	1	1	1	1.2	740
0x32134a344d8bd04c6338cd8db99b16a6b14df32f	0	0	0	0	1	0	0	0	1	30
0x4c2095a3f005f347c26727ca0e72de34f652f401	0	0	0	1	1	0	0	0	1.2	50
0x9a103273c9fc85ad62d3dcc89ba981e59d2416b3	1	0	0	1	0	0	0	0	1.2	320
0x7a6cbd7a4562021fbdc0ac328c6c572fd703087a	1	0	0	0	0	0	0	0	1	250
0x55f1b8b68b15334fb3fdfbe55508d86c71ff5025	1	0	0	1	0	0	0	0	1	270
0xff38eaf468cd64e6fe3eda881f615bd12b9c887a	0	0	0	3	0	0	0	0	1	60
0x760d390b5ef85138d428f5e8c98b60d0d45055a2	0	1	1	0	0	0	0	0	1	300
0x7d9f5398bb4c8967f71ba2e8b09bf2aa4746b809	0	0	1	0	0	0	0	0	1	100
0x472419187e721f5254b4745f37b7dcad808193d0	1	0	0	0	0	0	0	0	1	250
0x12f0106d09e461d6d58db65f2cae1e2463820380	1	0	0	1	0	0	0	0	1	270
0x021699aaf005dabd166bf803c65fc90529fcff4a	0	0	0	1	0	0	0	0	1	20
0x0492b9170ec01d91f3aa721ff8ada42dd33fbbb8	0	0	1	0	0	0	0	0	1	100
0x91f554adbd461e6f23db511e64d6416e2ed09cd5	0	0	1	0	0	0	0	0	1	100
0xd302ed7877f368601020f81e94cad8867dd7132b	1	0	0	1	0	0	0	0	1.2	320
0x71194a375d293cbdcdd69720ba08a482c23844b1	1	0	0	0	0	0	0	0	1	250
0x49738b6bd73e8744922e363a3ce0417fd4e1cfdb	0	0	0	1	0	0	0	0	1	20
0xdeff5daa41bc946fc9efb7b7a66a26ff40d9f5c8	0	0	0	0	0	0	0	0	1.2	0
0x92d2eeacf8c6926d904e7bbf692439ce61641555	1	0	0	0	0	0	0	0	1	250
0xb1411920932436e51c4729aaffe14283a6c37ce7	1	0	0	0	0	0	0	0	1	250
0x1cf98210f34cb989be9694de2091ca35dba9d928	1	0	0	1	1	1	0	0	1.3	435
0x19dbf2a5294432ee4135bbe0681b81635d3ce617	1	0	0	1	1	1	0	0	1.2	410
0x284aa4816e1c374397a167d71cd369ca34484c6b	0	0	0	0	0	0	0	0	1.2	0
0x58eae5eca3d582fd490da59ae7373db7bbe3c3a0	0	0	0	1	0	0	0	0	1	20
0x276400e17413eef173b880d66a1964b1b051ed77	1	0	0	1	1	1	0	0	1.3	435
0xad77164facaf1f767de05cf0d39da768d61ccfaa	1	0	0	1	0	0	0	0	1.2	320
0x227882f9be294584889f17c46d54faef409de04f	1	0	0	1	0	0	0	0	1	270
0xc51a774d4ac3dd6cf20136de9a50f043455aebd7	0	0	0	1	1	0	0	0	1	50
0xca5ce67a4cc81875f9e687c24ac81d1a6a2ee841	0	0	0	1	1	1	1	0	1.3	290
0x27aa58ab82162c9218acc0dda62fdc9a3bf15a2c	1	0	0	0	0	0	0	0	1	250
0x7dadc62b3af80601df0c59444c851743c50bd782	1	0	0	0	0	0	0	0	1	250
0x96dc94456200d463b2a816e6a408b866433ddb73	0	0	0	1	0	0	0	0	1	20
0x87c05baa36ffede9fb912fa7128093a0cb6f6d33	1	0	0	1	1	1	0	0	1.2	410
0xda12af5b30cb69cca8579326db7ad409d2670b6a	1	0	0	1	1	0	0	0	1.3	375
0xbc91362e2fed13ffcbff7f6c61deac93ac1d7f84	0	0	0	1	1	1	1	0	1.2	290
